shot_id,shot_made_flag
1690,0.308756828308
1696,0.382430404425
1714,0.351263463497
1721,0.458835810423
1726,0.544600427151
1728,0.378347337246
1734,0.284691721201
1735,0.389536768198
1740,0.515706300735
1744,0.823114693165
1747,0.487905710936
1752,0.370428562164
1763,0.678386688232
1765,0.737759172916
1769,0.358195692301
1785,0.742191970348
1787,0.339708328247
1788,0.250513613224
1793,0.498712658882
1800,0.342389494181
1825,0.407575488091
1826,0.777192056179
1834,0.305399030447
1843,0.391269624233
1844,0.280513823032
1848,0.475809127092
1849,0.22092102468
1860,0.307574748993
1863,0.327456742525
1875,0.508465111256
1883,0.426826715469
1890,0.484150588512
1892,0.289072841406
1893,0.338162779808
1897,0.376059114933
1905,0.556996643543
1908,0.610417187214
1931,0.295628458261
1940,0.655005097389
1943,0.388940423727
1947,0.190946146846
1965,0.844266831875
1967,0.427504330873
1968,0.355755150318
1972,0.825827658176
1982,0.375815093517
1985,0.297330051661
2005,0.622795820236
2010,0.595131516457
2021,0.469934076071
2024,0.716557860374
2036,0.42926222086
2043,0.783800244331
2047,0.627117931843
2049,0.512493252754
2055,0.310821145773
2065,0.470724612474
2066,0.349475473166
2070,0.267659127712
2077,0.861881136894
2085,0.605692505836
2095,0.749710857868
2097,0.712884366512
2108,0.404449939728
2112,0.724863648415
2113,0.654411911964
2122,0.141684561968
2139,0.423889040947
2144,0.594626009464
2146,0.271713674068
2148,0.157292351127
2149,0.61697357893
2157,0.390644192696
2159,0.265141695738
2168,0.432889908552
2176,0.384884774685
2178,0.641805410385
2181,0.301317036152
2187,0.675428628922
2188,0.266009956598
2190,0.276774555445
2194,0.407287299633
2197,0.274611473083
2214,0.392606347799
2217,0.191667214036
2222,0.380758017302
2223,0.386079788208
2226,0.380868196487
2230,0.620189666748
2240,0.489501237869
2247,0.359382748604
2250,0.425532281399
2259,0.476207911968
2262,0.516847193241
2266,0.334082841873
2305,0.297803878784
2310,0.235555976629
2313,0.546752750874
2319,0.812502324581
2320,0.827842950821
2345,0.364517003298
2350,0.601067900658
2356,0.583587884903
2360,0.743109047413
2370,0.427819162607
2386,0.503361284733
2398,0.379397124052
2414,0.519231319427
2435,0.820327162743
2439,0.206415072083
2446,0.785903096199
2458,0.238545060158
2465,0.264030814171
2466,0.376100420952
2470,0.356672406197
2495,0.730845212936
2501,0.32169803977
2507,0.252061963081
2533,0.213192969561
2537,0.493321120739
2538,0.238230288029
2541,0.374151647091
2542,0.808334827423
2544,0.819747626781
2554,0.221675157547
2555,0.250306040049
2565,0.504074752331
2575,0.646351873875
2586,0.380989074707
2588,0.408046275377
2594,0.662101566792
2617,0.431981176138
2618,0.31714630127
2623,0.917670726776
2631,0.719657957554
2640,0.272950202227
2642,0.70296138525
2647,0.41847974062
2663,0.539291262627
2664,0.385419726372
2676,0.325944930315
2680,0.879537403584
2681,0.263892948627
2691,0.496915519238
2693,0.307214766741
2695,0.426768094301
2704,0.246212273836
2708,0.388039469719
2709,0.867484867573
2717,0.85177385807
2722,0.407553941011
2728,0.51421636343
2732,0.612797379494
2743,0.5518425107
2752,0.280593127012
2757,0.581189036369
2761,0.388500034809
2769,0.141814649105
2771,0.324560046196
2774,0.291282266378
2776,0.322697788477
2781,0.337676048279
2793,0.278559505939
2799,0.467333078384
2803,0.330055743456
2811,0.501945614815
2818,0.262977480888
2824,0.453567236662
2828,0.789493083954
2829,0.272160679102
2830,0.257156014442
2842,0.775267481804
2847,0.562102258205
2848,0.211941972375
2868,0.552745640278
2870,0.312508434057
2885,0.181755244732
2886,0.483150064945
2889,0.584605097771
2903,0.617392301559
2904,0.436190664768
2918,0.605593562126
2919,0.279665768147
2922,0.510529994965
2923,0.396927624941
2931,0.442631840706
2945,0.458814531565
2955,0.375949710608
2957,0.487670361996
2960,0.546525001526
2963,0.346603691578
2966,0.755308508873
2972,0.619884669781
2974,0.282156676054
2982,0.220020011067
2984,0.711101293564
3016,0.473768472672
3021,0.345875382423
3023,0.60092073679
3025,0.415710568428
3029,0.318889588118
3034,0.609877169132
3038,0.498576045036
3040,0.643108069897
3051,0.794633626938
3062,0.327543795109
3069,0.227387338877
3071,0.515703558922
3076,0.893714487553
3079,0.21719174087
3081,0.205713614821
3082,0.544154822826
3084,0.856476664543
3098,0.377464443445
3104,0.319395065308
3105,0.318535029888
3114,0.746266722679
3118,0.428713053465
3122,0.329031288624
3132,0.254444658756
3138,0.543575286865
3141,0.242909401655
3156,0.704396247864
3162,0.770645081997
3167,0.393513470888
3170,0.296870738268
3171,0.189834862947
3172,0.437426894903
3176,0.910507440567
3180,0.472057133913
3189,0.392393678427
3198,0.346065014601
3206,0.535629987717
3215,0.346207410097
3222,0.660198450089
3228,0.296630531549
3229,0.286932855844
3232,0.212228491902
3233,0.218190819025
3238,0.353692233562
3256,0.253278374672
3264,0.591654896736
3273,0.431627690792
3275,0.737299621105
3285,0.324277937412
3289,0.279514253139
3294,0.339576810598
3306,0.527057945728
3311,0.680396854877
3318,0.341015547514
3322,0.593884825706
3324,0.34060305357
3334,0.608758032322
3341,0.32838845253
3345,0.268491774797
3346,0.912742853165
3352,0.27553793788
3368,0.224406555295
3371,0.172781184316
3372,0.353084772825
3375,0.534279465675
3384,0.316679030657
3387,0.384882450104
3393,0.450600504875
3406,0.579631507397
3411,0.751224040985
3412,0.582603812218
3414,0.472960054874
3417,0.480259925127
3420,0.818338036537
3423,0.870449841022
3436,0.346391916275
3438,0.697523295879
3442,0.193808615208
3443,0.277358293533
3451,0.19309052825
3461,0.481591194868
3489,0.309018194675
3491,0.464042574167
3510,0.693564474583
3515,0.681785941124
3527,0.391691446304
3530,0.200016289949
3540,0.357495307922
3582,0.209442690015
3604,0.277190119028
3605,0.304899096489
3609,0.43424513936
3624,0.17456677556
3628,0.782716989517
3630,0.260173290968
3641,0.260074168444
3642,0.276759088039
3648,0.343362927437
3650,0.869435071945
3652,0.891653716564
3660,0.400895774364
3664,0.328519105911
3670,0.293345361948
3672,0.276630014181
3680,0.347597837448
3682,0.918167591095
3685,0.590068936348
3686,0.27881065011
3689,0.344269394875
3705,0.399938046932
3712,0.266728341579
3713,0.380327612162
3719,0.260139584541
3721,0.255871355534
3723,0.813287913799
3724,0.270918428898
3727,0.223488628864
3733,0.573052585125
3734,0.59204351902
3742,0.542571127415
3770,0.213149964809
3777,0.26348516345
3778,0.34024477005
3780,0.26909789443
3783,0.520546257496
3784,0.341355770826
3788,0.281248688698
3790,0.397827297449
3794,0.334429562092
3795,0.350557088852
3796,0.390490025282
3801,0.695375561714
3806,0.368840157986
3813,0.492292553186
3814,0.41276678443
3818,0.364862501621
3824,0.465596526861
3836,0.388245016336
3853,0.569777846336
3855,0.252529352903
3858,0.409945964813
3861,0.622698783875
3866,0.18688160181
3870,0.318095296621
3874,0.898353517056
3876,0.314934253693
3878,0.259763002396
3890,0.350636392832
3900,0.863920211792
3904,0.254221588373
3906,0.395860165358
3907,0.421949952841
3908,0.302847355604
3912,0.3292966187
3918,0.891737222672
3923,0.913253247738
3924,0.432279378176
3925,0.413484454155
3927,0.620182454586
3955,0.908418297768
3964,0.345763325691
3969,0.235496804118
3974,0.662273645401
3976,0.386402130127
3984,0.277947932482
3991,0.457427740097
3993,0.919902443886
4009,0.471346914768
4011,0.486464768648
4020,0.295471549034
4033,0.32531479001
4041,0.409027248621
4045,0.812253415585
4052,0.433550924063
4055,0.272221624851
4056,0.515122056007
4057,0.330484598875
4067,0.913039684296
4069,0.609019935131
4077,0.474106281996
4094,0.34298607707
4095,0.293233126402
4100,0.441994637251
4119,0.423966616392
4130,0.513630032539
4131,0.263630390167
4132,0.738613069057
4134,0.446189463139
4137,0.847414255142
4138,0.23766091466
4143,0.275555938482
4145,0.231718882918
4148,0.351542383432
4163,0.150356128812
4166,0.238496854901
4169,0.79110699892
4170,0.704244971275
4174,0.281852602959
4180,0.310368835926
4199,0.910324454308
4201,0.478995293379
4203,0.229562729597
4210,0.104719936848
4211,0.480414181948
4213,0.886306643486
4225,0.4207713902
4235,0.539510309696
4242,0.426901549101
4245,0.368513286114
4250,0.456536799669
4252,0.327527731657
4254,0.286354809999
4263,0.366287112236
4264,0.284336090088
4268,0.217857137322
4270,0.326472878456
4282,0.576165258884
4283,0.195362910628
4291,0.418942213058
4304,0.516129732132
4306,0.297577768564
4309,0.332724004984
4310,0.3266710639
4313,0.221578001976
4314,0.523017704487
4315,0.411970347166
4321,0.31034386158
4324,0.283981025219
4325,0.341223061085
4328,0.363930374384
4329,0.385967373848
4332,0.299001842737
4337,0.351299524307
4342,0.608569800854
4344,0.407681494951
4352,0.518679797649
4355,0.297958314419
4366,0.199294432998
4371,0.574943959713
4372,0.663935780525
4376,0.288158327341
4384,0.400723934174
4387,0.392623841763
4389,0.54215413332
4390,0.303571462631
4406,0.510731220245
4407,0.85723388195
4409,0.914809346199
4410,0.721716225147
4424,0.326051056385
4434,0.279476433992
4452,0.383604079485
4460,0.289198487997
4470,0.640860617161
4480,0.550171196461
4496,0.88079148531
4503,0.251840114594
4512,0.279608219862
4518,0.810581564903
4519,0.347823262215
4522,0.315255910158
4525,0.374919474125
4537,0.45761308074
4546,0.334670841694
4547,0.88287550211
4553,0.43200814724
4556,0.406640589237
4558,0.6372153759
4563,0.165106579661
4568,0.270257860422
4574,0.784624516964
4578,0.22339887917
4587,0.310377389193
4592,0.742318212986
4610,0.398993104696
4615,0.338671684265
4619,0.325770616531
4620,0.525357425213
4625,0.800697088242
4635,0.660958766937
4636,0.623188495636
4641,0.394757717848
4650,0.368551492691
4653,0.654183208942
4665,0.275957256556
4668,0.907278776169
4669,0.382655352354
4670,0.301759332418
4674,0.372858613729
4675,0.529339969158
4676,0.384862929583
4679,0.239932984114
4680,0.860897541046
4686,0.300553649664
4699,0.395892798901
4713,0.513334810734
4718,0.388048529625
4721,0.406697660685
4722,0.295129925013
4724,0.333298802376
4730,0.90378433466
4731,0.26519048214
4735,0.306417673826
4743,0.234824061394
4745,0.295171439648
4746,0.62422567606
4747,0.264555573463
4748,0.296033829451
4769,0.313432216644
4771,0.540372550488
4774,0.449497520924
4784,0.284352451563
4797,0.442740082741
4801,0.67756485939
4804,0.207042604685
4820,0.185702621937
4833,0.316601842642
4834,0.516979217529
4851,0.352093547583
4859,0.264693200588
4860,0.889087319374
4863,0.429966032505
4873,0.495728939772
4881,0.301618993282
4892,0.491325825453
4908,0.38240146637
4911,0.308172374964
4915,0.205330654979
4922,0.367935746908
4929,0.378365159035
4936,0.429876834154
4939,0.615390777588
4951,0.255328923464
4956,0.324150800705
4961,0.345351368189
4964,0.323144465685
4981,0.396820068359
4991,0.893706858158
4992,0.311492502689
4997,0.577191591263
5004,0.41021463275
5010,0.290709227324
5012,0.266127318144
5015,0.137854978442
5020,0.345409482718
5030,0.322900891304
5051,0.919902443886
5052,0.382715195417
5057,0.751722693443
5058,0.456299901009
5060,0.394542574883
5061,0.347143173218
5064,0.529725193977
5078,0.320826470852
5080,0.528896808624
5088,0.41396638751
5089,0.633490145206
5090,0.520409405231
5103,0.900418519974
5108,0.363351196051
5114,0.39599442482
5115,0.320463120937
5124,0.694591760635
5137,0.431954413652
5139,0.428556233644
5144,0.302138656378
5149,0.853389322758
5157,0.263355255127
5163,0.384627312422
5174,0.295196026564
5176,0.591753840446
5179,0.23579788208
5186,0.395248025656
5203,0.803726792336
5204,0.78379547596
5206,0.220413967967
5207,0.508085012436
5220,0.291973382235
5221,0.754724919796
5224,0.305210024118
5227,0.299316942692
5229,0.263357400894
5232,0.656987905502
5240,0.68192845583
5242,0.499999761581
5243,0.422882139683
5245,0.706661760807
5248,0.367454856634
5249,0.334666222334
5254,0.250635206699
5269,0.284014284611
5272,0.394711136818
5276,0.217815503478
5286,0.774177908897
5290,0.215022400022
5308,0.269176900387
5316,0.282442361116
5318,0.39347371459
5319,0.337444633245
5320,0.560671687126
5322,0.387164145708
5324,0.24245518446
5331,0.75789308548
5336,0.898878931999
5344,0.28403198719
5354,0.242000982165
5356,0.0907586440444
5358,0.351788401604
5361,0.262192636728
5365,0.726090908051
5370,0.517058372498
5376,0.247480526567
5383,0.363339066505
5384,0.378528147936
5385,0.335946798325
5393,0.752195954323
5397,0.207070216537
5398,0.45575517416
5402,0.445273578167
5407,0.736274302006
5409,0.425008803606
5425,0.185623630881
5428,0.659524559975
5430,0.400234729052
5442,0.331961214542
5447,0.412162154913
5470,0.387847155333
5485,0.341466277838
5493,0.344401955605
5502,0.670818090439
5504,0.346868902445
5517,0.167315796018
5522,0.404169768095
5527,0.776113569736
5528,0.298059046268
5536,0.69068980217
5545,0.301209270954
5576,0.264715880156
5577,0.24129499495
5592,0.215266808867
5594,0.257392346859
5595,0.231584966183
5596,0.265647679567
5599,0.494271695614
5606,0.266977399588
5617,0.522492170334
5625,0.698164343834
5626,0.315114617348
5627,0.694671452045
5642,0.526203513145
5659,0.89726370573
5664,0.83374774456
5666,0.743052423
5671,0.392225950956
5674,0.368478059769
5677,0.474619209766
5681,0.350823909044
5683,0.0916198566556
5700,0.2785564363
5713,0.282343149185
5715,0.371131926775
5718,0.412074536085
5726,0.58103376627
5738,0.426554709673
5741,0.653231739998
5743,0.789853096008
5753,0.466734975576
5761,0.29474696517
5789,0.626331984997
5797,0.397089511156
5803,0.243877917528
5810,0.383714139462
5813,0.422113478184
5817,0.391552954912
5818,0.431648731232
5822,0.243130862713
5829,0.318506717682
5846,0.477166265249
5847,0.257665455341
5854,0.248487710953
5858,0.3786701262
5863,0.312806874514
5869,0.279186248779
5870,0.302825927734
5876,0.126328974962
5881,0.204571142793
5901,0.296633005142
5922,0.578028440475
5928,0.808429777622
5933,0.304577857256
5934,0.817180752754
5946,0.427035391331
5951,0.198502108455
5955,0.3311804533
5956,0.81749522686
5965,0.269742190838
5972,0.450883060694
5981,0.221967026591
5997,0.322216302156
6005,0.273607760668
6009,0.325163751841
6010,0.284378767014
6015,0.332961767912
6039,0.263841152191
6047,0.683822929859
6051,0.0967629775405
6056,0.340395867825
6061,0.379460185766
6064,0.192773103714
6065,0.513646125793
6070,0.417355448008
6085,0.525018572807
6086,0.256547391415
6091,0.679353713989
6097,0.214684784412
6099,0.287275820971
6104,0.617596685886
6108,0.319782018661
6109,0.456533759832
6124,0.498592406511
6142,0.660682559013
6144,0.49319896102
6150,0.289343327284
6154,0.27510586381
6155,0.410225659609
6156,0.919902443886
6158,0.517099678516
6159,0.918167591095
6169,0.668902039528
6170,0.0902908816934
6179,0.397907942533
6184,0.681028783321
6186,0.72462362051
6204,0.21567042172
6230,0.324937403202
6231,0.207359492779
6232,0.894459009171
6235,0.46752294898
6237,0.764316916466
6239,0.467324435711
6263,0.314083784819
6265,0.441703647375
6270,0.392043530941
6271,0.276173233986
6278,0.328189373016
6279,0.736386239529
6288,0.334428757429
6294,0.396087229252
6295,0.237178847194
6302,0.75677883625
6306,0.306189984083
6322,0.802363157272
6324,0.595437765121
6327,0.285434454679
6331,0.309357136488
6334,0.341612547636
6338,0.661362051964
6339,0.626615464687
6362,0.203954815865
6372,0.231336608529
6375,0.659200966358
6393,0.260961949825
6394,0.380825310946
6405,0.912686467171
6406,0.59452778101
6416,0.739722669125
6421,0.436381131411
6422,0.280005097389
6440,0.915103971958
6457,0.807041049004
6460,0.544937074184
6463,0.486593276262
6474,0.77454417944
6476,0.35431843996
6477,0.444620400667
6482,0.798753917217
6488,0.368616402149
6489,0.239358827472
6494,0.434820890427
6499,0.706897974014
6507,0.236201271415
6524,0.379078835249
6527,0.323443084955
6531,0.211448699236
6536,0.326018244028
6538,0.17345289886
6542,0.661984264851
6565,0.18298484385
6584,0.360657185316
6588,0.418691277504
6597,0.314332544804
6603,0.728341460228
6609,0.795597016811
6613,0.769644916058
6622,0.313256204128
6630,0.438558518887
6637,0.298259973526
6639,0.765469133854
6640,0.357266306877
6646,0.372149556875
6647,0.230737313628
6648,0.917399048805
6669,0.235065639019
6680,0.36015444994
6681,0.30851650238
6684,0.211827635765
6693,0.388741016388
6694,0.416023343801
6704,0.542312860489
6706,0.412624239922
6710,0.424712985754
6713,0.484278708696
6718,0.245836898685
6732,0.275285452604
6737,0.397006899118
6739,0.311218947172
6742,0.46329703927
6746,0.59005022049
6753,0.391748070717
6771,0.375787198544
6784,0.277764379978
6790,0.902577340603
6795,0.464183956385
6807,0.242511674762
6808,0.301473617554
6818,0.327795445919
6823,0.428680568933
6830,0.387452811003
6831,0.332018315792
6832,0.371817827225
6836,0.30694681406
6846,0.466358453035
6850,0.503916144371
6854,0.370649307966
6868,0.757496297359
6876,0.482515871525
6877,0.821395158768
6881,0.133239850402
6882,0.23669859767
6884,0.486105293036
6886,0.437069416046
6901,0.405284285545
6910,0.46231135726
6913,0.362073272467
6914,0.522284328938
6918,0.771185517311
6930,0.711579918861
6941,0.238260954618
6944,0.46891400218
6945,0.429215490818
6947,0.47876521945
6949,0.752462208271
6952,0.481025516987
6963,0.582561969757
6964,0.78220140934
6972,0.773573517799
6979,0.441359490156
6981,0.369951993227
6988,0.796709775925
6990,0.303273439407
6998,0.423759013414
7004,0.383089959621
7016,0.586843967438
7027,0.343487620354
7042,0.218504682183
7056,0.239005237818
7061,0.370014339685
7069,0.722693800926
7071,0.451925516129
7088,0.572236716747
7099,0.401827663183
7108,0.322569191456
7121,0.727968335152
7125,0.877111375332
7136,0.662099599838
7149,0.717485487461
7150,0.600111663342
7151,0.341874748468
7167,0.450702100992
7177,0.829049170017
7178,0.220891281962
7183,0.659415185452
7186,0.301277458668
7190,0.213656201959
7201,0.492903262377
7202,0.268332272768
7207,0.383411496878
7213,0.358685463667
7224,0.688512384892
7225,0.393148809671
7233,0.521685957909
7239,0.378790348768
7246,0.190466314554
7248,0.409732371569
7261,0.348192811012
7264,0.430500537157
7266,0.232422590256
7274,0.232203483582
7279,0.323553025723
7293,0.302085727453
7315,0.384799450636
7322,0.349874407053
7326,0.832144975662
7341,0.292039424181
7363,0.490216821432
7365,0.762168347836
7371,0.48306119442
7377,0.352411091328
7393,0.833423733711
7405,0.377016693354
7410,0.164579734206
7434,0.730031788349
7438,0.402595847845
7447,0.796250581741
7450,0.627136766911
7452,0.30254638195
7453,0.264447331429
7455,0.329258084297
7456,0.56514108181
7457,0.892750442028
7466,0.427280664444
7470,0.774210631847
7474,0.545905828476
7487,0.517719328403
7488,0.481098413467
7492,0.720839262009
7496,0.296030074358
7501,0.679795324802
7505,0.58149009943
7512,0.343845635653
7526,0.594050109386
7536,0.757774531841
7538,0.737370848656
7539,0.396109372377
7544,0.626211822033
7554,0.475970447063
7564,0.343932658434
7566,0.620940566063
7580,0.629673719406
7581,0.730326652527
7584,0.272303551435
7587,0.344427585602
7589,0.474012076855
7590,0.582534968853
7594,0.551099359989
7597,0.375120162964
7602,0.869804918766
7603,0.297198116779
7605,0.686796307564
7609,0.330353289843
7613,0.373063921928
7619,0.326580613852
7625,0.297415286303
7626,0.4419516325
7636,0.373937547207
7639,0.796284854412
7641,0.294362187386
7643,0.740693330765
7644,0.265951395035
7657,0.263529628515
7661,0.781507909298
7666,0.398261904716
7673,0.309723675251
7683,0.352096289396
7685,0.325678288937
7699,0.438502669334
7704,0.769985735416
7705,0.506622850895
7708,0.682757019997
7728,0.220085397363
7733,0.35643813014
7741,0.595425605774
7743,0.401405453682
7745,0.304745972157
7754,0.703983545303
7756,0.365684360266
7757,0.413909435272
7770,0.701077640057
7773,0.919902443886
7774,0.249496340752
7776,0.596018433571
7777,0.345053881407
7778,0.410792291164
7781,0.35651832819
7784,0.273921102285
7789,0.805308759212
7794,0.695606946945
7799,0.48305284977
7801,0.728619456291
7818,0.236852481961
7823,0.41505497694
7828,0.347452431917
7832,0.483267515898
7839,0.416959166527
7851,0.55565059185
7856,0.315093576908
7868,0.190318971872
7869,0.156645461917
7872,0.492759227753
7874,0.206658303738
7878,0.268573582172
7888,0.314973443747
7913,0.44087305665
7923,0.454264193773
7925,0.485304027796
7926,0.679716229439
7938,0.264704078436
7942,0.737480401993
7945,0.25618609786
7954,0.609586775303
7963,0.271805167198
7969,0.396350204945
7970,0.401130646467
7977,0.568008422852
7981,0.254337251186
7990,0.246551185846
8020,0.613168120384
8023,0.580379962921
8025,0.416693985462
8034,0.553929388523
8039,0.354104101658
8046,0.237049087882
8051,0.423971742392
8055,0.264915972948
8060,0.559337854385
8063,0.375294327736
8073,0.908448278904
8074,0.485979735851
8076,0.73467373848
8080,0.335787534714
8088,0.24778188765
8102,0.589948892593
8103,0.268893361092
8104,0.248537734151
8105,0.31193870306
8109,0.218785390258
8115,0.297152996063
8121,0.610984742641
8126,0.421029210091
8135,0.828366041183
8153,0.598988413811
8156,0.234015151858
8160,0.575904786587
8161,0.281936198473
8162,0.341256082058
8171,0.555298149586
8181,0.473262697458
8183,0.306260555983
8185,0.190243989229
8191,0.804387152195
8203,0.224644675851
8204,0.729330301285
8207,0.743243038654
8208,0.428494572639
8209,0.745360314846
8210,0.331500440836
8225,0.481056541204
8226,0.227710872889
8231,0.462465912104
8233,0.161598697305
8244,0.734753966331
8250,0.418597310781
8261,0.560070157051
8265,0.484452456236
8278,0.419020503759
8279,0.422620087862
8280,0.324728310108
8296,0.792284011841
8299,0.244033798575
8300,0.324060499668
8301,0.204798102379
8305,0.578941047192
8327,0.473894685507
8334,0.55305314064
8349,0.239625990391
8355,0.186380088329
8361,0.282409340143
8362,0.276865154505
8364,0.236046597362
8365,0.35359916091
8375,0.561268508434
8378,0.748902618885
8380,0.233084797859
8381,0.4114112854
8387,0.422197401524
8399,0.803180158138
8402,0.895931065083
8409,0.431189000607
8433,0.741311430931
8436,0.339919984341
8442,0.453195989132
8448,0.353120565414
8464,0.283510386944
8469,0.596675813198
8474,0.505260586739
8478,0.519219756126
8482,0.34652903676
8490,0.143990442157
8510,0.538484096527
8511,0.42269590497
8527,0.310374051332
8532,0.369228869677
8533,0.394067198038
8538,0.333331733942
8541,0.37238663435
8545,0.498599290848
8553,0.329943269491
8554,0.383456885815
8555,0.400190889835
8569,0.31426474452
8586,0.799982964993
8593,0.483753889799
8600,0.913963377476
8606,0.739128351212
8607,0.225714832544
8611,0.278458654881
8613,0.448209673166
8618,0.714558720589
8630,0.211922034621
8637,0.337634533644
8650,0.235589951277
8652,0.184575587511
8661,0.226018592715
8669,0.48058322072
8673,0.293643951416
8674,0.330398529768
8678,0.589159071445
8682,0.241007581353
8688,0.303180187941
8689,0.754854977131
8695,0.289008319378
8698,0.255146622658
8703,0.296885758638
8709,0.380309611559
8716,0.370367765427
8723,0.488686412573
8737,0.640679836273
8753,0.358963936567
8773,0.248107478023
8774,0.431563109159
8778,0.715309560299
8786,0.669283211231
8794,0.289038866758
8795,0.631534159184
8800,0.30998429656
8804,0.315821439028
8808,0.478815376759
8809,0.24450109899
8817,0.278321474791
8818,0.45734333992
8825,0.31468757987
